,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199
SEC14L5,-0.30455735,0.06371354,0.39651105,-0.12453983,-0.09029042,-0.18916872,-0.2942662,-0.1733041,0.03266794,-0.13444561,-0.23590533,-0.1002844,-0.19989675,0.07056316,-0.054822084,-0.121735275,-0.0847226,-0.26227647,-0.06643707,0.051757757,0.14385724,-0.14151265,-0.38302493,-0.04445722,-0.005045632,-0.26620406,0.15654051,-0.11126749,0.065673985,-0.28132376,0.060313236,0.13986424,-0.14101695,-0.14021875,-0.26352972,-0.48584282,-0.39742202,-0.08916718,-0.08784719,0.46818322,-0.2136538,0.27799773,-0.1305909,-0.79938304,-0.017540809,0.11181592,-0.21014349,0.2649757,0.12494607,-0.04208202,0.038954154,0.08920465,-0.22055726,0.20112313,-0.14459589,-0.0015991018,-0.07890663,-0.17267811,-0.21566363,0.21208231,-0.3499934,-0.61407316,-0.09931231,-0.43427262,-0.39071292,-0.8394227,-0.5724433,-0.13913147,0.043831833,0.046670616,-0.6347217,-0.2536789,-0.22600715,0.13740313,-0.1599685,0.30694586,-0.06548258,-0.40675846,0.23929104,0.25422397,-0.13942261,-0.026017908,-0.08160102,-0.14921007,-0.31961367,0.030093575,-0.10154016,0.35572645,0.026275523,0.11952788,-0.13619855,-0.6544625,0.042398095,0.42244336,-0.41049793,-0.15036595,0.1378615,0.06952653,-0.15961783,0.4100319,-0.7314648,-0.30460665,-0.2313184,0.5154405,0.21634518,0.07439098,0.23136006,0.004899748,-0.010307567,0.08923131,-0.06546149,-0.36116675,0.1357451,0.30400115,0.12817593,0.087015845,-0.43069282,0.26808187,0.38491422,0.16065025,-0.0001742981,-0.059552055,0.6916288,0.19005035,0.101015106,0.015392225,-0.024964964,-0.040468596,-0.17193706,0.33214936,-0.1493909,-0.05082129,-0.10321196,-0.08262134,0.10111939,0.060198225,0.29568252,0.008722334,-0.016284555,-0.10794347,0.4136688,0.20786038,0.1757372,0.112976,-0.1564809,0.1381262,-0.15514565,0.08466645,0.2256024,-0.17763685,0.022972977,-0.3415465,0.25206256,-0.11729317,0.16757403,0.60769993,0.13431075,0.05733469,-0.32619968,-0.12893534,-0.18515058,0.4402836,-0.10605206,0.06160785,-0.20038447,-0.36067232,-0.17922476,0.11585816,0.17658158,0.2734617,-0.0597961,-0.4388869,0.18493259,-0.3736118,-0.30763766,-0.24439801,-0.20529482,0.17725043,0.02225386,-0.3007902,-0.124857925,0.13719317,0.11688424,-0.05791017,0.43835658,-0.09471715,0.50077707,-0.12979704,-0.19813761,0.11202735,0.22122669,-0.10354419,0.10951097,0.23612024,0.34809256,0.47596404,-0.011601229,0.12676498,-0.2631773,-0.5434505
SEC23A,-0.0063458416,0.47779727,0.1001138,0.11985003,0.045873746,0.088821664,0.14147897,-0.09962733,-0.087516084,-0.18723522,-0.05004372,0.032834385,0.025429126,-0.13568658,0.1833369,-0.18495509,0.22705454,-0.008048117,-0.0015420767,-0.1128748,-0.23677018,0.10755231,-0.20374754,0.046276692,0.17653751,-0.09773892,0.20029947,0.031378753,-0.15118629,0.36480784,0.1869276,-0.07023021,-0.04015692,0.10475089,0.008663303,0.093190886,-0.020524843,0.049355958,-0.38228992,-0.25538617,-0.2794339,0.054316707,0.1007553,-0.22103207,0.21148866,-0.20732586,-0.060249623,0.45420772,0.03852791,-0.049400494,-0.28808513,0.058825944,-0.091191545,-0.03060523,0.23299219,0.44375706,-0.075408466,0.1806424,-0.24962811,0.035538267,-0.13238814,-0.07697704,0.20606703,-0.067461945,-0.31721205,0.0463529,-0.06511139,-0.18491068,-0.20053951,-0.20551577,-0.0068498743,0.26641345,0.10170474,0.14320645,-0.07717849,-0.18310791,0.34639484,-0.1428802,-0.32364494,0.111432984,-0.11322408,0.0026533757,-0.24045739,-0.27293235,-0.028027272,-0.019577043,-0.1235515,-0.2804769,-0.04665952,0.00515775,-0.03701134,-0.0974559,0.08455439,-0.11191555,-0.14199741,-0.28622445,-0.05442402,-0.22548752,0.35409874,-0.15162696,-0.16800745,0.31211212,0.15329404,-0.19242465,-0.044571113,0.09115365,0.37455717,0.022394815,-0.07492925,0.21364982,0.2537529,-0.1841326,-0.26700243,0.47143447,0.17424855,0.4494433,0.14809799,-0.27858412,0.24242951,0.051203124,-0.17757972,-0.027032595,-0.13176943,0.20149156,0.3025161,0.32827944,0.26676598,0.51663643,-0.23568751,-0.25447145,-0.22333984,-0.12606178,-0.1666509,-0.07471449,0.1430115,-0.06276922,0.1340154,0.14351541,0.29102814,-0.14854361,-0.16088922,0.03462578,0.110460855,0.06879981,0.12239459,-0.029888518,-0.2351005,-0.62707853,0.052358977,-0.21476263,-0.3036263,-0.03087614,0.18598275,-0.10969947,-0.19719565,0.14650655,-0.03465523,0.22612841,0.05244241,-0.2037076,0.022304349,-0.1361305,0.17438748,-0.4509954,0.05578666,0.123758,-0.336317,0.054013472,0.096791126,0.049683742,-0.115891345,0.06394656,-0.34363222,0.16682023,-0.04009311,0.20234095,-0.054779086,-0.11416167,-0.21464334,-0.014694947,0.12893571,0.12491639,0.050678745,0.35747448,0.34365663,0.090408035,0.48171112,-0.08275694,-0.22916605,-0.021227045,-0.11542205,-0.28263673,0.05314738,0.15491726,-0.25180557,0.01514909,-0.03884154,0.22945262,0.10207006,-0.146681
SEC24A,0.17779441,0.42268503,0.19087201,0.04510227,0.056965165,0.10592797,-0.07230345,0.10549796,0.0100146625,-0.44004115,0.08618656,-0.056250747,-0.20719545,-0.051902726,0.54035443,-0.3123944,0.104072824,-0.20543633,-0.064395934,-0.29199025,0.022684809,-0.046009887,-0.046467476,0.16808684,-0.09400485,-0.10825084,0.1007462,-0.066368245,-0.58043146,0.166488,-0.03433771,0.056059107,-0.21819872,0.38657007,0.20860541,0.23429377,-0.019543279,-0.047252662,-0.22168009,-0.26475388,-0.317965,0.49136427,0.22231385,-0.4535512,-0.09649058,-0.32187164,0.27628592,0.1914279,0.27094007,0.21221167,-0.16912705,-0.066488974,-0.35616812,0.03363052,0.18400636,0.3536157,0.21326219,-0.034631483,0.0012494833,-0.015188192,-0.24568018,-0.3670608,-0.0569595,-0.1527161,-0.19836684,0.26848146,-0.11851453,0.13049673,-0.0640815,0.06643693,0.17750052,-0.040108476,-0.22034334,0.17902501,-0.05727399,0.24412526,0.3993987,-0.13814887,-0.25726247,0.19993709,-0.60514146,0.0922554,-0.15474524,-0.19626217,0.030131971,0.09684611,0.06318695,-0.09597473,-0.19057152,0.09876908,-0.15523781,-0.22905272,0.07479437,0.4669923,-0.08119524,-0.5840323,-0.025129076,-0.060241725,0.18505138,0.20011158,0.3732518,0.08088189,0.32090327,-0.049678292,0.09802621,0.06695866,0.52167577,0.044563327,-0.082513735,0.3839289,0.29697087,0.033670105,-0.25910324,0.296281,-0.08830211,0.07970626,-0.03729005,-0.33404997,0.20615739,-0.3462788,-0.4307361,0.12409772,0.11963437,0.25171456,0.065697215,0.12039141,0.4308217,0.35589713,0.060101677,-0.19061573,-0.12023765,0.2435528,0.18525882,0.0048098303,-0.0068758572,-0.047657955,-0.17471308,-0.15747756,0.34597695,-0.32590568,-0.18550363,-0.06783814,-0.061413456,0.014498978,-0.098490596,0.11373057,-0.17137739,-0.020977149,0.15657115,0.25133625,-0.16188018,-0.22795299,0.22311711,-0.18525195,-0.118799485,0.17451786,-0.10938269,0.010871526,0.11300303,-0.092994496,0.07722623,-0.20337878,-0.08788294,-0.40843877,0.07172179,-0.005821273,-0.22972757,0.07998481,0.29469764,-0.17521001,-0.084401265,-0.048302464,-0.03735196,-0.14828873,-0.28471434,0.2357325,-0.050813656,0.19125757,-0.47700182,0.17836457,-0.056462996,-0.057797235,0.21339437,0.0863504,0.55534303,-0.2955086,0.19373608,0.18851328,-0.038078774,0.3111559,-0.1888055,-0.35935995,-0.07349799,0.02013679,-0.018820887,0.044149358,-0.15687653,0.009287562,-0.0012177777,-0.069852434
SECISBP2L,0.0903348,0.48239106,0.22906901,0.1408711,-0.018307187,-0.063408256,0.053319924,-0.13665934,-0.042168465,-0.5855746,0.034586,-0.031401243,0.07841709,-0.12103332,0.41919985,-0.119718894,0.2244536,-0.09687232,0.107275754,-0.1824026,0.02617242,-0.15107957,-0.17982864,0.35604292,0.12566672,-0.32421654,0.04293605,-0.09637053,-0.6667999,0.21797478,-0.031342655,-0.3511231,0.10170747,0.39841333,0.322458,0.051620867,-0.13621624,-0.24791613,-0.52152216,-0.44279855,-0.30561888,0.3322717,0.116266064,-0.27372962,0.3146348,-0.07848549,0.19836265,0.13713124,0.0911431,0.025636358,-0.13443175,-0.23569223,-0.06628212,0.040887643,-0.14463772,0.4095372,0.21724404,-0.0069215028,-0.21158545,0.101049796,-0.040877346,-0.0032992347,0.01264402,-0.07867798,-0.1746215,0.14892268,-0.071863376,0.012125358,-0.31972414,-0.10338396,0.52404225,-0.05207213,-0.25139472,0.18294519,0.05281752,-0.07190387,0.34064636,-0.29748645,0.058028106,0.35314104,-0.5521168,-0.004779983,-0.08338898,-0.17289437,-0.059044346,-0.23537709,-0.28274485,-0.052025083,-0.24362257,0.2667205,0.058800545,-0.1559223,-0.06140624,0.32614538,-0.13140152,-0.7095872,0.062691405,0.032260526,-0.12815338,0.15365772,0.33707008,-0.05390343,0.36783108,-0.025000175,-0.04780252,-0.23715235,0.49911717,0.013479153,-0.12704667,0.41214415,0.38559136,-0.019921973,-0.2727709,0.49449623,-0.16606298,0.33784992,-0.15272759,-0.44122425,0.33114654,0.17644207,-0.16960184,0.26391733,0.045430385,0.24832407,0.16313647,0.07297284,0.5986422,0.14598808,0.12368979,0.13628465,0.06315235,0.14928329,0.050965115,0.02795754,-0.06337045,-0.084248245,-0.15811498,0.0006485281,0.2358263,0.026139494,-0.4072737,-0.013690636,0.32187048,-0.055241376,-0.2653545,0.05420714,-0.23707435,0.110216685,0.15080309,0.053634766,-0.44102696,-0.23651323,0.21291144,-0.026133109,-0.28166008,0.29969996,-0.07438312,0.23283751,0.10309284,-0.13810872,-0.08216724,-0.21973042,0.024031144,-0.35133076,0.015967105,0.22560142,-0.29028875,0.22095934,0.18474375,-0.20818608,-0.010620509,0.16638464,-0.3401153,-0.081729606,-0.28290522,0.2111817,-0.15271924,0.0245744,-0.47687826,-0.24571414,-0.16496933,-0.027507074,0.1527644,0.2170846,0.43142,0.1477547,0.10412006,0.067854874,0.1469193,-0.0062516313,-0.2838252,-0.27674744,-0.059242047,0.08676158,-0.03519894,0.2785984,-0.24916154,0.3339896,-0.21330039,-0.572055
SEL1L2,-0.3295492,0.099454075,0.08611211,-0.4320641,0.0656522,-0.025941938,-0.3755198,-0.07835656,0.4418766,-0.28370282,-0.19540213,-0.25828472,0.049388755,-0.29190597,-0.30111596,0.1420915,-0.29643893,-0.1659987,-0.014763929,-0.3597017,0.09307193,-0.08430103,-0.32158515,0.10941836,0.04715772,0.33069745,-0.13426088,0.048305288,-0.19555064,0.366587,0.1491983,-0.091604225,-0.36762056,-0.1514853,0.066164695,0.29068357,0.10768682,0.035456263,-0.20331797,0.6350097,0.1268833,0.32428893,-0.364581,0.41433403,0.036076766,0.27310845,0.08226612,-0.47498783,-0.21228959,0.24190246,-0.39264387,0.30815014,-0.32883757,0.32280037,0.2346651,-0.22119184,-0.43034282,0.112042226,-0.13700451,-0.038617425,-0.5353723,0.16978984,-0.10652462,0.46970975,0.20605676,0.055709217,-0.07469146,0.084588975,0.29238138,0.26374933,0.1633111,-0.4038704,-0.0708429,0.15833986,-0.16354118,0.29089594,0.20949483,0.030844199,0.47425896,-0.039065965,-0.37674105,-0.19398978,-0.6531117,0.44526407,-0.32395685,-0.11993271,0.29968268,-0.046978857,-0.14088446,-0.38777798,0.019156758,0.0676548,-0.5958502,0.1461007,0.53936243,0.27548614,0.33654433,0.22954263,-0.48205793,-0.56773317,0.15007488,0.45176294,0.08664081,-0.056375597,0.26184154,-0.49010804,0.2574418,0.21720763,-0.16812514,0.34564668,0.18305868,-0.06791665,-0.23318836,0.03385492,0.32608345,0.12968177,-0.07140337,-0.28465578,-0.13680665,-0.07144171,-0.0067439256,0.12849247,0.6917596,0.15590909,0.2363834,-0.24793404,0.29541272,0.13219722,0.08490826,-0.32970965,-0.37874362,-0.16346836,0.1810448,0.25257832,0.18595769,0.14814003,-0.063757956,0.15974803,0.027713908,-0.06864941,0.4279544,0.17145523,-0.1680719,-0.1922212,0.48294753,-0.33020997,0.1983861,0.05626793,0.041918285,0.03913463,0.046292804,-0.001076048,0.116647154,-0.40917808,0.20976983,0.24122861,-0.3158423,0.34776962,0.3624828,0.37320378,0.041634724,0.077031225,0.29271322,0.7201661,-0.20659393,-0.07480899,-0.12016935,-0.11222556,0.11677617,0.35860938,-0.24146743,0.018373605,-0.338115,-0.09610084,-0.026400723,0.2040597,0.022379486,-0.029252563,0.08090815,-0.069630906,-0.212692,0.02406289,-0.20805739,0.044230413,0.043396737,0.5548948,-0.35879633,-0.25313237,-0.43896338,-0.4747271,0.5600996,0.17155732,0.1365799,0.045069918,-0.15187453,-0.08978638,-0.06988734,0.07838317,0.21656358,-0.29592866
SELO,-0.15730566,0.29790595,0.049018607,-0.31740212,-0.3290262,0.020196065,-0.05368351,-0.19198672,0.20063998,-0.028793659,0.11336178,0.05389304,0.14251056,-0.32562494,-0.1385987,-0.14949423,0.3579221,-0.15511684,-0.35840955,0.027379183,0.109151036,0.0822687,-0.19035931,0.3289563,0.25973186,0.24196878,-0.14332658,-0.07536143,-0.3657926,0.362477,-0.07685349,-0.07478001,0.10096711,0.13790496,0.19460353,0.28159642,0.4073005,0.002607755,-0.6840062,-0.030685207,-0.27539524,0.17452636,0.4577187,-0.60002935,-0.0060369307,-0.3494369,-0.24458659,0.33681443,0.13251843,-0.22947694,-0.07243083,-0.011581735,-0.23575172,-0.16471632,0.27128136,0.3076518,-0.14367464,0.2173991,-0.015227129,-0.086172394,-0.17613353,-0.5664511,0.06522948,-0.41940585,-0.10209771,-0.15907481,-0.28019884,0.11078072,0.0016875895,-0.009206744,0.01441632,0.03574488,-0.07254771,-0.11291422,0.1559478,0.0031182384,0.15293768,-0.19201018,-0.33960107,0.17332862,-0.09222444,0.23556924,0.021897376,0.06570399,-0.36532417,0.010104513,0.1798114,-0.2809459,-0.08027095,0.018962225,-0.15107358,0.06922381,0.29337656,0.007812638,0.111132786,-0.4001384,-0.24328227,-0.016656145,0.10670795,0.009566424,-0.14762604,0.10925236,-0.12651978,0.16091335,-0.09019579,0.22485617,-0.004111529,-0.06285467,-0.1612835,0.28680322,0.016577153,0.01876594,-0.104790725,0.11662459,-0.325329,0.34374556,0.32601514,-0.19084913,0.38971272,0.17906663,-0.36616746,0.2659454,0.09286878,0.1309828,-0.15655638,0.20530401,-0.08355607,0.18338557,-0.2656129,0.09875185,-0.08197879,0.25147662,0.015036144,-0.017842913,0.05829256,-0.48982278,-0.032090455,0.057915464,-0.19773248,-0.4326164,-0.62684983,0.06049859,0.067845434,0.050366823,-0.11050938,-0.033360172,-0.14830178,0.028700592,0.07969937,0.10222527,-0.14026344,-0.15142514,0.6094931,-0.18490353,0.16589603,0.26125327,-0.09553355,0.19542862,0.10773363,-0.4707313,0.025619933,-0.3176826,0.074086584,-0.29314658,-0.006203917,-0.1633836,0.2623465,-0.15008488,-0.03732865,-0.32650983,-0.010570166,-0.2030695,-0.10202316,0.2707343,-0.20398167,0.38606277,0.23251323,-0.29101077,-0.3107667,0.1618118,-0.011009231,-0.18251874,0.042038072,-0.20774394,0.047525357,0.11447235,0.4386764,-0.18936767,0.06588562,0.09855082,0.13152252,-0.110288404,0.11663929,0.15495658,-0.11768054,0.1629142,-0.051613238,0.29909194,-0.034623224,-0.5861929
SEMA3A,-0.01584851,0.3081916,0.05349628,-0.17103155,0.02876311,0.25892246,0.46925023,0.23063797,0.42488918,-0.13897322,0.121402174,-0.12545925,-0.3032073,0.10098792,-0.29928085,0.12911806,0.35843116,0.21972862,-0.04949014,-0.11176043,-0.26657605,0.02142351,-0.015642315,0.08563867,0.05289328,-0.18626466,0.14189033,0.05125686,-0.11433817,-0.3387668,0.28682965,-0.012706182,0.28192392,-0.39751282,-0.28283754,-0.06506733,-0.30488703,-0.25783664,0.058693953,0.33969095,-0.29396084,-0.09052333,-0.053685393,0.49349824,0.13709784,-0.34291294,0.07174549,0.2081834,0.06794182,-0.16914997,0.09979422,0.31670672,-0.61106753,-0.051801406,-0.18928322,0.1336316,0.14846891,-0.22643271,0.16364905,-0.3351146,0.031164614,-0.034597877,0.028005613,-0.10728973,0.093110755,-0.19005148,-0.09917565,0.002505263,0.11161317,-0.0021324372,0.007258614,0.036893554,-0.12268794,-0.16898684,-0.08220011,0.26241294,0.59519064,-0.17285281,-0.29311094,0.3549728,-0.22986956,0.027724976,0.029381434,0.06577646,0.41214544,0.08515797,-0.017066885,0.053427342,-0.039611634,-0.05732615,-0.1474777,-0.084291235,0.1044597,0.031174438,0.13723925,-0.10772485,-0.173232,0.119177,-0.33466905,0.08033027,-0.0070667234,-0.1928527,0.047400627,-0.26609036,0.49892995,-0.07682228,-0.07018577,0.24427538,-0.19397685,-0.23801644,0.17675957,0.17061171,-0.12876457,0.11509769,0.21172169,-0.18326573,-0.09859925,-0.36709845,-0.2356286,-0.10941692,-0.12246585,0.3018288,0.11487969,-0.20053329,0.1167621,0.00057649444,0.23736992,0.23024622,0.14754128,-0.4291008,-0.028874293,-0.1793358,-0.13249062,0.30795014,0.3068561,-0.11973783,0.20811039,0.08014528,-0.11819039,-0.033625174,0.3829667,0.10632766,-0.046931323,0.3198316,0.39138857,0.16087905,0.55382437,-0.18841225,0.19941176,-0.19700547,0.14473884,0.14243416,-0.13423342,-0.2607211,-0.1621156,-0.28724545,-0.062489633,-0.07763024,-0.30057552,-0.2930914,-0.05106433,0.1363221,-0.091044724,-0.12189412,-0.11574637,-0.07059938,0.13472117,0.24020466,0.03318989,0.39671475,-0.0020055478,0.42114708,-0.4350135,-0.3651949,-0.2861545,-0.09314982,0.48896176,0.14919953,-0.04535172,-0.067274846,0.025161048,0.13220245,0.15552509,-0.07200685,0.49149987,0.1706452,0.231261,-0.15851896,-0.17869161,-0.0588482,-0.1923081,-0.31966442,-0.031556867,0.13155195,0.19605878,-0.14639731,0.35878056,-0.022898467,-0.15258989,-0.17506535
SEMA3E,0.11345802,0.18867649,0.22891392,-0.37658274,0.31678253,0.5510602,0.42185712,-0.062212475,-0.2665404,-0.72288483,-0.31991133,-0.15169269,-0.26669845,0.23162267,-0.44701612,0.3265676,0.07022073,-0.36820424,0.07328241,-0.4243336,-0.093789786,-0.3664534,-0.09221832,0.021298362,0.020948503,-0.40300667,-0.32075727,-0.24837199,-0.05642347,0.27174544,-0.10352195,-0.09329629,-0.48928514,-0.14373931,-0.03012471,0.5530377,-0.05344844,-0.3932362,0.006724474,0.30769873,-0.109612726,0.42788854,-0.17450038,0.41832379,-0.46519282,0.07844819,0.06817236,-0.17041068,-0.10626822,-0.0808945,-0.74694115,-0.06524482,-0.20803137,0.41209757,-0.17794317,0.5268591,-0.13883364,-0.26653835,0.29052663,0.007477091,-0.16567737,-0.20568366,-0.24804385,0.52618194,0.07227649,0.22463444,-0.0040409025,-0.11748456,0.27661458,0.5758666,0.44690302,-0.09124413,-0.30994344,0.18601276,-0.1995609,0.36385858,0.09714892,0.18831304,-0.017156115,0.34441087,0.012884359,-0.038198613,-0.10976848,0.17450237,-0.1396642,-0.2661853,0.53488344,-0.034238387,0.12598135,-0.32305506,-0.25873202,0.06460119,-0.18076858,0.051958952,0.5900153,0.23640653,-0.44613206,0.10190544,-0.46773174,0.15401804,0.20112167,-0.108468674,-0.1044301,-0.41505945,0.13587676,-0.4078631,-0.30489853,-0.16417503,-0.3677702,0.22039594,0.19144009,0.043945666,-0.120076254,0.22289555,0.1648076,-0.40453154,-0.46987483,-0.0733182,-0.2780624,0.0007892803,0.17708749,0.049091984,-0.010492521,0.1855247,0.30826443,0.31579968,-0.11539075,0.36379206,0.26523462,-0.09378891,-0.5624645,-0.24677081,0.503986,0.23958147,0.27523383,0.07422306,0.79600334,0.549505,-0.10290237,0.22356786,-0.4370392,0.4743837,-0.035331823,-0.18972775,0.26326814,-0.16269137,-0.106673114,0.3487215,0.005906818,-0.42095035,0.21178313,0.055727143,0.011605607,-0.2127787,0.03905408,0.13726722,-0.02289507,0.76790845,-0.026374511,0.12191157,0.28620753,0.16540231,-0.0059846104,0.12856086,-0.65916324,-0.38871694,-0.1369247,0.4174443,-0.13694407,0.5249536,-0.2793473,0.18063281,-0.24314982,-0.9518517,0.02396344,0.02033335,0.29567033,0.12388339,0.063865244,0.10899658,-0.31345582,0.25972694,-0.2368602,0.35278648,0.45227417,-0.17638719,0.24265906,0.29921246,0.21900798,0.06795258,0.46327752,0.03221188,-0.13091433,-0.09090161,-0.1559758,-0.36889744,-0.48591995,-0.09968673,-0.08213325,-0.54235834
SEMA4B,-0.0123367,-0.15558884,0.0792878,-0.26114532,0.19375052,0.025514623,0.23296477,-0.05486417,0.34170812,0.25211945,0.16763286,0.14083458,0.18195094,0.13659236,-0.15253149,-0.028590837,0.3496041,-0.19379774,-0.18366733,0.26953945,-0.26971415,-0.07676032,0.07600242,0.20833874,-0.21830335,0.19734213,-0.10120343,-0.26440987,-0.111496076,0.13238758,-0.17585336,-0.119726636,-0.15184943,-0.14645779,-0.068218455,-0.10246131,0.2872635,0.13282892,-0.37409493,-0.08639923,-0.26736265,0.2834177,0.073183484,-0.08789468,0.1613868,0.1549527,-0.020685965,-0.19028519,0.10865732,0.17889228,-0.26732624,0.17388165,-0.12208988,0.14357603,-0.022075223,0.12600005,-0.010792879,0.23960076,0.1112794,-0.3071222,-0.11629498,-0.012059827,-0.27459502,0.24960858,0.18464905,-0.22572827,-0.10793854,-0.09369602,-0.19173531,-0.104788065,-0.32676423,0.25804198,-0.16972443,0.15619336,-0.10541392,0.16461071,0.10118007,-0.07591672,0.12680702,0.04200394,-0.18651278,0.3075768,0.004702439,-0.3622333,0.088222444,0.29832184,-0.1064326,0.056413557,-0.48299167,-0.21397564,-0.3651754,-0.005298489,0.312819,-0.169512,-0.18495627,-0.031444836,-0.2185735,-0.031524677,-0.2734804,0.1622736,0.055367827,0.34720924,0.05308289,0.020746496,-0.15477991,-0.05828052,0.13312507,0.122663446,-0.007631318,0.012931682,-0.09712927,-0.03643674,0.027892107,0.1812172,0.09476885,0.08592271,0.05163077,-0.31766844,0.10579446,-0.006606897,0.41118348,-0.035742033,-0.0808382,-0.09053552,0.029927894,-0.06748621,-0.094760396,0.10374206,0.1877557,0.18378387,-0.5274031,-0.15555541,0.3349806,-0.007613973,-0.049623135,-0.27965873,0.00045074258,-0.10549911,0.013360764,-0.2632487,-0.13485475,0.032329667,0.3363207,0.333977,0.32594866,-0.23756208,0.025664233,0.039806228,0.10157837,-0.053830463,0.20973189,0.006620075,0.1969726,-0.07208889,0.013729254,-0.29862058,0.10202984,-0.20965405,-0.013618256,-0.33752593,-0.27207938,-0.19233839,0.22579229,-0.11618527,0.17673586,-0.32270804,0.1432954,0.12687862,0.20443182,-0.23034267,0.023265073,-0.02833382,-0.14589854,-0.16084394,-0.15974815,0.52422833,0.019662792,-0.46167976,-0.16050287,-0.12361796,-0.0006062624,-0.19971769,0.25398043,-0.2595421,0.053990148,0.48153555,0.3537523,-0.19115768,-0.12958045,0.086986765,0.099628195,-0.024792481,0.002605578,0.31739157,-0.17942184,-0.08495822,0.22582331,-0.15467481,0.19195479,-0.073956706
SEMA4D,-0.010973633,0.3549833,0.17479132,0.008560979,0.027145233,0.18031687,0.09260284,-0.18632908,0.36376905,-0.027146755,0.13151449,0.16693386,0.15413253,-0.0066599064,-0.22009552,-0.18504119,0.21290989,-0.31465468,-0.2273213,-0.06690862,-0.083194315,-0.07082877,-0.10542901,-0.008542311,0.23961113,-0.005894107,-0.16504228,-0.20194064,0.11425022,0.13797346,0.038892247,0.019032422,-0.13468231,-0.13504277,0.20005582,-0.0020708588,-0.22620195,-0.16338716,-0.12701723,-0.04361066,0.041953713,0.014820878,0.044793162,-0.33889338,0.22881284,-0.14654784,-0.00080264604,-0.35001,0.175209,-0.023944268,-0.21500732,-0.1345566,0.277632,0.009718595,0.20594183,-0.00041112938,-0.04395731,0.1501062,-0.023129953,0.024031527,-0.07930925,-0.6093065,-0.09705656,-0.1658134,-0.053984977,0.09242058,0.029362613,0.17744209,-0.032350797,-0.17304148,0.14089446,-0.09790405,-0.13659623,0.24715878,0.08844767,0.1520238,0.18318509,-0.1815036,0.25326163,0.10425325,-0.189108,-0.37959707,-0.23897472,-0.0870359,-0.24753074,-0.10177786,-0.09439395,-0.1796308,0.12844254,0.08996593,-0.15342753,0.07264709,0.09581432,0.10906377,-0.045600034,-0.087980434,0.15717894,-0.20870788,-0.0134644965,0.031931926,-0.1483627,-0.07715135,-0.19600698,0.1706545,-0.06208202,-0.14468154,0.29536563,-0.30133998,0.18611652,0.15926035,0.24970777,0.28592318,0.20521139,-0.114536665,0.01704074,0.11902863,-0.12600148,-0.49000207,-0.14975232,-0.07823596,-0.12126304,-0.124817625,0.024619903,-0.20657973,-0.02571278,0.09198291,-0.0073711495,0.24758075,0.012111313,-0.12641113,-0.0357753,-0.10673675,-0.119978644,0.19230099,-0.23125935,-0.14322428,-0.07767664,0.25827202,0.08336266,-0.0045719044,-0.23192334,0.052717157,0.4304415,0.15180585,-0.04388106,0.21186726,0.21792677,0.04745533,-0.11690996,0.32432234,-0.4764651,0.12695038,0.37520513,-0.0033840004,0.16652961,0.013012232,0.11459335,-0.19281322,-0.15416476,-0.114424296,-0.19639574,-0.086681016,0.42445928,-0.030541532,0.2598247,0.014446238,-0.094839424,0.008189683,0.0018800829,0.057400562,-0.13326146,0.093310766,0.0702536,-0.08930539,-0.15650332,0.07883125,0.012144289,-0.027715076,-0.11990479,-0.0018912349,0.15689178,-0.15893698,-0.09757594,0.19339186,0.13986692,0.1267992,0.62297505,-0.14824991,-0.1428164,0.3703468,-0.27523416,-0.14263576,0.14654236,0.026497755,-0.15889701,0.13755865,0.1283478,0.26489854,0.08738493,-0.24422027
